LGM020_ANI-3.26	637	602	1112	98.430	627	0.0	1	9	89	89	Euthynnus alletteratus voucher 10 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	66	693	1	637
LGM020_ANI-3.26	631	599	1107	98.574	622	0.0	1	9	88	88	Euthynnus alletteratus isolate C72_C8 cytochrome oxidase subunit 1 (CO1) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	66	687	1	631
LGM020_ANI-3.26	637	599	1107	98.273	626	0.0	1	9	89	89	Euthynnus alletteratus voucher 9 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	66	693	1	637
LGM020_ANI-3.26	630	598	1105	98.571	621	0.0	1	9	88	88	Euthynnus alletteratus isolate C96_B11 cytochrome oxidase subunit 1 (CO1) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	66	686	1	630
LGM020_ANI-3.26	631	596	1101	98.415	621	0.0	1	9	88	88	Euthynnus alletteratus isolate C75_F8 cytochrome oxidase subunit 1 (CO1) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	66	687	1	631
LGM019_ANI-3.30	706	673	1243	98.584	696	0.0	5	6	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	4	5	704	5502	6207
LGM019_ANI-3.30	706	673	1243	98.584	696	0.0	5	6	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	4	5	704	6359	7064
LGM019_ANI-3.30	706	664	1227	98.159	693	0.0	5	6	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	7	5	704	5504	6209
LGM019_ANI-3.30	655	634	1171	99.084	649	0.0	4	6	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	680	1	655
LGM019_ANI-3.30	655	634	1171	99.084	649	0.0	5	6	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	29	677	1	655
LGM019_ANI-3.30	655	634	1171	99.084	649	0.0	5	6	92	92	Euthynnus alletteratus voucher USNM:BIOR_Fish 100405A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	680	1	655
LGM019_ANI-3.30	652	631	1166	99.080	646	0.0	5	6	91	91	Euthynnus alletteratus voucher DPND 2216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	677	1	652
LGM019_ANI-3.30	655	631	1166	98.931	648	0.0	5	6	92	92	Euthynnus alletteratus voucher BZLW8263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	680	1	655
LGM019_ANI-3.30	652	631	1166	99.080	646	0.0	5	6	91	91	Euthynnus alletteratus voucher MX915 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	677	1	652
LGM019_ANI-3.30	652	631	1166	99.080	646	0.0	4	6	91	91	Euthynnus alletteratus voucher MFLV2883 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	677	1	652
LGM22_ANI-3.31	707	695	1284	99.434	703	0.0	0	0	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	4	4	710	5501	6207
LGM22_ANI-3.31	707	695	1284	99.434	703	0.0	0	0	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	4	4	710	6358	7064
LGM22_ANI-3.31	707	686	1267	99.010	700	0.0	0	0	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	7	4	710	5503	6209
LGM22_ANI-3.31	655	655	1210	100.000	655	0.0	0	0	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	29	683	1	655
LGM22_ANI-3.31	655	655	1210	100.000	655	0.0	0	0	92	92	Euthynnus alletteratus voucher USNM:BIOR_Fish 100405A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	686	1	655
LGM22_ANI-3.31	652	652	1205	100.000	652	0.0	0	0	91	91	Euthynnus alletteratus voucher DPND 2216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	683	1	652
LGM22_ANI-3.31	655	652	1205	99.847	654	0.0	0	0	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	686	1	655
LGM22_ANI-3.31	655	652	1205	99.847	654	0.0	0	0	92	92	Euthynnus alletteratus voucher BZLW8263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	686	1	655
LGM22_ANI-3.31	652	652	1205	100.000	652	0.0	0	0	91	91	Euthynnus alletteratus voucher MX915 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	683	1	652
LGM22_ANI-3.31	655	652	1205	99.847	654	0.0	0	0	92	92	Euthynnus alletteratus voucher MXIII420 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	29	683	1	655
LGM25_ANI-3.34	705	687	1269	99.149	699	0.0	0	0	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	6	6	710	5503	6207
LGM25_ANI-3.34	705	687	1269	99.149	699	0.0	0	0	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	6	6	710	6360	7064
LGM25_ANI-3.34	705	678	1253	98.723	696	0.0	0	0	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	9	6	710	5505	6209
LGM25_ANI-3.34	652	649	1199	99.847	651	0.0	0	0	91	91	Euthynnus alletteratus voucher DPND 2219 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	683	1	652
LGM25_ANI-3.34	652	649	1199	99.847	651	0.0	0	0	91	91	Euthynnus alletteratus voucher MFLV2826 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	683	1	652
LGM25_ANI-3.34	655	649	1199	99.695	653	0.0	0	0	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	29	683	1	655
LGM25_ANI-3.34	655	649	1199	99.695	653	0.0	0	0	92	92	Euthynnus alletteratus voucher USNM:BIOR_Fish 100405A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	686	1	655
LGM25_ANI-3.34	652	646	1194	99.693	650	0.0	0	0	91	91	Euthynnus alletteratus voucher DPND 2216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	683	1	652
LGM25_ANI-3.34	655	646	1194	99.542	652	0.0	0	0	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	3	32	686	1	655
LGM25_ANI-3.34	655	646	1194	99.542	652	0.0	0	0	92	92	Euthynnus alletteratus voucher BZLW8263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	3	32	686	1	655
LGM37_ANI-3.46	706	681	1258	98.867	698	0.0	1	2	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	6	5	708	5502	6207
LGM37_ANI-3.46	706	681	1258	98.867	698	0.0	1	2	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	6	5	708	6359	7064
LGM37_ANI-3.46	706	672	1242	98.442	695	0.0	1	2	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	9	5	708	5504	6209
LGM37_ANI-3.46	655	642	1186	99.389	651	0.0	1	2	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	29	681	1	655
LGM37_ANI-3.46	655	642	1186	99.389	651	0.0	1	2	92	92	Euthynnus alletteratus voucher USNM:BIOR_Fish 100405A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	684	1	655
LGM37_ANI-3.46	652	639	1181	99.387	648	0.0	1	2	91	91	Euthynnus alletteratus voucher DPND 2216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	681	1	652
LGM37_ANI-3.46	655	639	1181	99.237	650	0.0	1	2	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	3	32	684	1	655
LGM37_ANI-3.46	655	639	1181	99.237	650	0.0	1	2	92	92	Euthynnus alletteratus voucher BZLW8263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	3	32	684	1	655
LGM37_ANI-3.46	652	639	1181	99.387	648	0.0	1	2	91	91	Euthynnus alletteratus voucher MX915 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	681	1	652
LGM37_ANI-3.46	655	639	1181	99.237	650	0.0	1	2	92	92	Euthynnus alletteratus voucher MXIII420 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	3	29	681	1	655
LGM014_ANI-3.25	710	692	1279	99.155	704	0.0	0	0	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	6	5	714	5502	6211
LGM014_ANI-3.25	710	692	1279	99.155	704	0.0	0	0	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	6	5	714	6359	7068
LGM014_ANI-3.25	710	683	1262	98.732	701	0.0	0	0	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	9	5	714	5504	6213
LGM014_ANI-3.25	652	652	1205	100.000	652	0.0	0	0	91	91	Euthynnus alletteratus voucher DPND 2219 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	683	1	652
LGM014_ANI-3.25	652	652	1205	100.000	652	0.0	0	0	91	91	Euthynnus alletteratus voucher MFLV2826 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	683	1	652
LGM014_ANI-3.25	655	652	1205	99.847	654	0.0	0	0	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	29	683	1	655
LGM014_ANI-3.25	655	652	1205	99.847	654	0.0	0	0	92	92	Euthynnus alletteratus voucher USNM:BIOR_Fish 100405A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	686	1	655
LGM014_ANI-3.25	652	649	1199	99.847	651	0.0	0	0	91	91	Euthynnus alletteratus voucher DPND 2216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	683	1	652
LGM014_ANI-3.25	655	649	1199	99.695	653	0.0	0	0	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	686	1	655
LGM014_ANI-3.25	655	649	1199	99.695	653	0.0	0	0	92	92	Euthynnus alletteratus voucher BZLW8263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	2	32	686	1	655
LGM61_ANI-2.1	290	178	329	88.276	256	2.33e-85	18	20	46	46	Azoarcus olearius strain DQS-4 chromosome, complete genome	Azoarcus olearius	14	7	276	3717481	3717770
LGM61_ANI-2.1	296	178	329	87.838	260	2.33e-85	17	20	72	47	Pseudomonas sp. Pc102 DNA, complete genome	Pseudomonas sp. Pc102	16	6	281	56288	55993
LGM61_ANI-2.1	157	122	226	92.994	146	3.14e-54	4	4	72	26	Pseudomonas sp. Pc102 DNA, complete genome	Pseudomonas sp. Pc102	7	349	501	55879	55723
LGM61_ANI-2.1	295	177	327	87.797	259	8.37e-85	18	20	72	46	Pseudomonas otitidis MrB4 DNA, complete genome	Pseudomonas otitidis	16	6	280	61936	61642
LGM61_ANI-2.1	157	125	231	93.631	147	6.75e-56	4	4	72	26	Pseudomonas otitidis MrB4 DNA, complete genome	Pseudomonas otitidis	6	349	501	61527	61371
LGM61_ANI-2.1	295	177	327	87.797	259	8.37e-85	18	20	75	46	Pseudomonas mosselii strain PtA1 chromosome, complete genome	Pseudomonas mosselii	16	6	280	71727	71433
LGM61_ANI-2.1	179	127	235	91.061	163	5.22e-57	8	8	75	29	Pseudomonas mosselii strain PtA1 chromosome, complete genome	Pseudomonas mosselii	8	331	501	71340	71162
LGM61_ANI-2.1	292	177	327	88.014	257	8.37e-85	18	20	75	46	Pseudomonas mosselii strain BS011 chromosome, complete genome	Pseudomonas mosselii	15	6	277	2642974	2643265
LGM61_ANI-2.1	179	127	235	91.061	163	5.22e-57	8	8	75	29	Pseudomonas mosselii strain BS011 chromosome, complete genome	Pseudomonas mosselii	8	331	501	2643361	2643539
LGM61_ANI-2.1	295	177	327	87.797	259	8.37e-85	18	20	75	46	Pseudomonas putida strain 1A00316 chromosome, complete genome	Pseudomonas putida	16	6	280	72761	72467
LGM61_ANI-2.1	179	127	235	91.061	163	5.22e-57	8	8	75	29	Pseudomonas putida strain 1A00316 chromosome, complete genome	Pseudomonas putida	8	331	501	72374	72196
LGM61_ANI-2.1	296	175	324	87.500	259	1.08e-83	17	20	72	47	Pseudomonas tohonis TUM18999 DNA, complete genome	Pseudomonas tohonis	17	6	281	54158	53863
LGM61_ANI-2.1	157	122	226	92.994	146	3.14e-54	4	4	72	26	Pseudomonas tohonis TUM18999 DNA, complete genome	Pseudomonas tohonis	7	349	501	53749	53593
LGM61_ANI-2.1	290	175	324	87.931	255	1.08e-83	18	20	46	46	Azoarcus olearius strain BH72 genome assembly	Azoarcus olearius	15	7	276	3638846	3639135
LGM61_ANI-2.1	295	174	322	87.458	258	3.89e-83	17	20	72	46	Pseudomonas alcaligenes KAM426 DNA, complete genome	Pseudomonas alcaligenes	17	6	280	118902	118608
LGM61_ANI-2.1	157	122	226	92.994	146	3.14e-54	4	4	72	26	Pseudomonas alcaligenes KAM426 DNA, complete genome	Pseudomonas alcaligenes	7	349	501	118493	118337
LGM61_ANI-2.1	291	173	320	87.629	255	1.40e-82	18	20	46	46	Hydrogenophaga taeniospiralis strain LT2 chromosome, complete genome	Hydrogenophaga taeniospiralis	16	7	277	4828073	4828363
LGM008_ANI-3.19	706	666	1230	98.300	694	0.0	4	7	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	5	5	703	5502	6207
LGM008_ANI-3.19	706	666	1230	98.300	694	0.0	4	7	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	5	5	703	6359	7064
LGM008_ANI-3.19	706	660	1219	98.017	692	0.0	5	7	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	7	5	703	5504	6209
LGM008_ANI-3.19	655	630	1164	98.931	648	0.0	4	7	92	92	Euthynnus alletteratus voucher MXIII422 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	29	676	1	655
LGM008_ANI-3.19	652	627	1158	98.926	645	0.0	4	7	91	91	Euthynnus alletteratus voucher DPND 2218 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	676	1	652
LGM008_ANI-3.19	652	627	1158	98.926	645	0.0	4	7	91	91	Euthynnus alletteratus voucher DPND 2215 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	676	1	652
LGM008_ANI-3.19	652	627	1158	98.926	645	0.0	4	7	91	91	Euthynnus alletteratus voucher DPND 2217 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	676	1	652
LGM008_ANI-3.19	655	627	1158	98.779	647	0.0	4	7	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	679	1	655
LGM008_ANI-3.19	652	627	1158	98.926	645	0.0	4	7	91	91	Euthynnus alletteratus voucher MFLV2831 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	676	1	652
LGM008_ANI-3.19	655	627	1158	98.779	647	0.0	4	7	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	29	676	1	655
LGM05_ANI-3.1	706	690	1275	99.292	701	0.0	1	1	99	99	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus	4	4	708	5501	6206
LGM05_ANI-3.1	706	690	1275	99.292	701	0.0	1	1	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	4	4	708	6358	7063
LGM05_ANI-3.1	706	684	1264	99.008	699	0.0	1	1	99	99	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus	6	4	708	5503	6208
LGM05_ANI-3.1	655	651	1203	99.847	654	0.0	1	1	92	92	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	29	682	1	655
LGM05_ANI-3.1	655	651	1203	99.847	654	0.0	1	1	92	92	Euthynnus alletteratus voucher USNM:BIOR_Fish 100405A cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	685	1	655
LGM05_ANI-3.1	652	648	1197	99.847	651	0.0	1	1	91	91	Euthynnus alletteratus voucher DPND 2216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	0	32	682	1	652
LGM05_ANI-3.1	655	648	1197	99.695	653	0.0	1	1	92	92	Euthynnus alletteratus voucher FDA 86 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus	1	32	685	1	655
